date,value
05/01/2003,26.02734505
06/01/2003,28.18207313
07/01/2003,25.30378435
08/01/2003,24.60976723
09/01/2003,24.97329348
10/01/2003,23.08708898
11/01/2003,23.23767839
12/01/2003,21.5423048
13/01/2003,22.95867216
14/01/2003,19.40295166
15/01/2003,21.61593978
16/01/2003,18.0074058
17/01/2003,18.22715625
18/01/2003,18.76262049
19/01/2003,17.43939846
20/01/2003,19.66362881
21/01/2003,19.35894168
22/01/2003,20.04856364
23/01/2003,23.16600474
24/01/2003,18.44494869
25/01/2003,17.90749518
26/01/2003,14.64481993
27/01/2003,16.28711323
28/01/2003,14.08941985
29/01/2003,14.94795844
30/01/2003,12.46225149
31/01/2003,14.37199117
01/02/2003,12.63571304
02/02/2003,11.28669522
03/02/2003,11.78571014
04/02/2003,10.45834489
05/02/2003,11.76539341
06/02/2003,9.757205519
07/02/2003,10.91267295
08/02/2003,9.036188593
09/02/2003,8.333990362
10/02/2003,8.727216382
11/02/2003,7.643479973
12/02/2003,7.616648595
13/02/2003,7.213092207
14/02/2003,7.998881804
15/02/2003,6.77872299
16/02/2003,7.737762751
17/02/2003,6.889840973
18/02/2003,6.563499986
19/02/2003,6.239296545
20/02/2003,5.661591764
21/02/2003,6.225335575
22/02/2003,5.429252197
23/02/2003,6.232842948
24/02/2003,5.188226883
25/02/2003,5.985288073
26/02/2003,4.979056322
27/02/2003,4.549100157
28/02/2003,4.735231808
01/03/2003,4.190696336
02/03/2003,4.5596194
03/03/2003,3.986369828
04/03/2003,4.551873734
05/03/2003,5.934968429
06/03/2003,4.119733233
07/03/2003,3.64358208
08/03/2003,3.655207166
09/03/2003,4.022845374
10/03/2003,2.990909433
11/03/2003,3.113370952
12/03/2003,3.170152606
13/03/2003,2.702014618
14/03/2003,2.925439933
15/03/2003,2.268786226
16/03/2003,2.366932552
17/03/2003,2.339292846
18/03/2003,2.534775754
19/03/2003,2.248417483
20/03/2003,2.508435833
21/03/2003,2.295282666
22/03/2003,3.650881277
23/03/2003,2.300155901
24/03/2003,2.001758552
25/03/2003,2.107507356
26/03/2003,2.452675046
27/03/2003,2.117126113
28/03/2003,2.065571141
29/03/2003,1.855099873
30/03/2003,2.296028795
31/03/2003,2.709145752
01/04/2003,2.199256955
02/04/2003,2.451651299
03/04/2003,2.630516215
04/04/2003,2.494396084
05/04/2003,1.991818018
06/04/2003,2.88946706
07/04/2003,1.877818656
08/04/2003,2.416353248
09/04/2003,1.847344494
10/04/2003,1.918552765
11/04/2003,1.850111561
12/04/2003,2.0414607
13/04/2003,1.821427047
14/04/2003,1.710503497
15/04/2003,2.650152701
16/04/2003,1.91144514
17/04/2003,2.403127285
18/04/2003,2.542800224
19/04/2003,3.93646088
20/04/2003,6.187470393
21/04/2003,11.45819487
22/04/2003,8.772037491
23/04/2003,9.210347147
24/04/2003,13.59185
25/04/2003,10.76647032
