date,value
26/05/2003,19.36551813
27/05/2003,17.02789783
28/05/2003,16.81067722
29/05/2003,17.20451151
30/05/2003,16.46462539
31/05/2003,15.84848559
01/06/2003,15.30901313
02/06/2003,16.57572737
03/06/2003,14.31575767
04/06/2003,15.56270621
05/06/2003,15.56830391
06/06/2003,17.12950146
07/06/2003,15.58117565
08/06/2003,15.01885071
09/06/2003,16.73379136
10/06/2003,16.71748398
11/06/2003,19.6643272
12/06/2003,19.01022526
13/06/2003,26.2438847
14/06/2003,26.86393131
15/06/2003,26.84699582
16/06/2003,26.85106172
17/06/2003,26.85106172
18/06/2003,26.77193282
19/06/2003,24.95221703
20/06/2003,24.94927654
21/06/2003,19.62536226
22/06/2003,22.99210472
23/06/2003,20.00266016
24/06/2003,15.80303416
25/06/2003,15.84061689
26/06/2003,16.30079702
27/06/2003,15.83729828
28/06/2003,14.86637115
29/06/2003,14.19815831
30/06/2003,14.12843849
01/07/2003,14.30512779
02/07/2003,13.05290149
03/07/2003,12.9275714
04/07/2003,13.82136077
05/07/2003,15.851902
06/07/2003,16.69398173
07/07/2003,18.07049108
08/07/2003,21.82554018
09/07/2003,26.82061486
10/07/2003,27.66041709
11/07/2003,30.95642859
12/07/2003,31.00141046
13/07/2003,30.64289852
14/07/2003,31.23038012
15/07/2003,29.21885643
16/07/2003,28.94264665
17/07/2003,30.29918298
18/07/2003,28.74537409
19/07/2003,28.3566653
20/07/2003,28.40624631
21/07/2003,27.81846216
22/07/2003,26.19885818
23/07/2003,26.74356045
24/07/2003,25.49852392
25/07/2003,25.30874701
26/07/2003,26.98353782
27/07/2003,25.63157556
28/07/2003,22.39690117
29/07/2003,23.52742191
30/07/2003,22.71632472
31/07/2003,24.99495497
01/08/2003,23.82379215
02/08/2003,22.42642173
03/08/2003,24.09848239
04/08/2003,23.91108969
05/08/2003,27.2480005
06/08/2003,22.60128615
07/08/2003,22.79235548
08/08/2003,21.80118655
09/08/2003,21.6065718
10/08/2003,19.77692034
11/08/2003,19.78654099
12/08/2003,19.96405449
13/08/2003,18.37650078
14/08/2003,18.95000532
15/08/2003,17.2781912
16/08/2003,18.29040693
17/08/2003,18.12868142
18/08/2003,17.83347467
19/08/2003,17.65942042
20/08/2003,16.89414585
21/08/2003,17.05242203
22/08/2003,15.89856991
23/08/2003,15.5628158
24/08/2003,15.66830565
25/08/2003,16.128636
26/08/2003,14.96241754
27/08/2003,16.10235345
28/08/2003,15.12041305
29/08/2003,14.41905974
30/08/2003,14.50419416
31/08/2003,13.8154806
01/09/2003,13.61401712
02/09/2003,12.30442688
03/09/2003,14.35607184
04/09/2003,16.20230914
05/09/2003,16.94644793
06/09/2003,17.89281549
07/09/2003,22.00992991
08/09/2003,22.53784477
